ts,mint,symbol,arm,entry_lag_s,mint_authority,freeze_authority,top1_share,top5_share,holders_sampled,decimals,danger,holders_error,price_impact_pct,quoted_out,sol_in_lamports,tx_count,tx_span_s,tx_per_min,tx_capped,source,boosts,m5_buys,m5_sells,buy_ratio_m5,h1_buys,h1_sells,vol_m5_usd,vol_h1_usd,chg_m5_pct,chg_h1_pct,liquidity_usd,mentions_15m,mentions_1h,authors_1h,reach_1h
1788321605,FPKzG8ejumyJ6aH7S55JP1YMn9Da8wxPktqiQ9c9pump,PRAYAG,socctl,358.4,False,False,,,0,6,,,0.23285401200546213,704391271202,19953348,363,259,84.09,False,dex,0,5,5,1.0,5,5,807.78,807.78,-11.97,-11.97,,0,0,0,0
1788321605,6rUAmNWDBapHBiQLAafXMzFHDB1yuDr77Uno4Xz2pump,BROKEMOUSE,socctl,389.4,False,False,,,0,6,,,0.0,692522967423,19953348,782,303,154.85,False,dex,0,14,7,2.0,14,7,1046.76,1046.76,6.75,6.75,,0,0,0,0
1788321605,8maMXPFrS3L5uq7xucjjT8KPKEwNYWfnkZzcApZ7pump,ROBINHOOD,socctl,390.4,False,False,,,0,6,,,1.1367334236215132,704391271295,19953348,3,6,30.0,False,dex,0,1,1,1.0,1,1,0.2,0.2,-0.01,-0.01,,0,0,0,0
1788321605,D8v2JPnUmzkiNPakibPSVmtRMGMEq61nWfiAjRqXpump,Investor,socctl,391.4,False,False,,,0,6,,,0.0,704391271202,19953348,1000,39,1538.46,True,dex,0,4,5,0.8,4,5,503.89,503.89,-11.97,-11.97,,0,0,0,0
1788322050,3GiPEAXGJPKnAf37d3vfgLEybTpPQepxHkZ31URfpump,Solgrave,wait120,142.4,False,False,,,0,6,,,0.9302361474099476,698174728583,20003266,22,166,7.95,False,dex,0,11,4,2.75,11,4,325.37,325.37,-1.69,-1.69,,0,0,0,0
1788322050,FeUQ5HdcMy319Pga4KokNkaejx3w8GQNw78QdHPapump,SOAP,wait120,158.4,False,False,,,0,6,,,1.283118236382026,25659938114,20003266,1000,16,3750.0,True,dex,0,943,568,1.66,943,568,105606.44,105606.44,53.78,53.78,19615.4,1,1,1,1130
1788322050,8qc1gDzcZmP452ydyWJhfZksjLkJebibvJjs8uLNpump,Cheesecake,wait120,159.4,False,False,,,0,6,,,0.0,705924720706,20003266,1000,184,326.09,True,dex,0,23,23,1.0,23,23,2653.81,2653.81,-14.82,-14.82,,0,0,0,0
1788322050,3GiPEAXGJPKnAf37d3vfgLEybTpPQepxHkZ31URfpump,Solgrave,dexctl,142.4,False,False,,,0,6,,,1.0774894105726462,698814834472,20003266,22,166,7.95,False,dex,0,11,4,2.75,11,4,325.37,325.37,-1.69,-1.69,,0,0,0,0
1788322050,22ALz7ryxKcSytpNqZyts7qtudwzcUE4djad5HVPrqQ2,RIVN,dexctl,333.4,False,False,,,0,6,,,0.0,529641739699467,20003266,1000,147,408.16,True,dex,0,200,273,0.733,307,416,7165.49,11709.18,34.84,173.0,,,,,
1788322050,FeUQ5HdcMy319Pga4KokNkaejx3w8GQNw78QdHPapump,SOAP,dexctl,158.4,False,False,,,0,6,,,0.7919768301582676,434401055852,20003266,1000,16,3750.0,True,dex,0,943,568,1.66,943,568,105606.44,105606.44,53.78,53.78,19615.4,1,1,1,1130
1788322050,8qc1gDzcZmP452ydyWJhfZksjLkJebibvJjs8uLNpump,Cheesecake,dexctl,159.4,False,False,,,0,6,,,0.0,705924720706,20003266,1000,184,326.09,True,dex,0,23,23,1.0,23,23,2653.81,2653.81,-14.82,-14.82,,0,0,0,0
1788322050,54boWEY9PRSN8rhHFYpTit3Ro8jiWb2qSqsv22xhyn1W,CTO,dexctl,163.4,False,False,,,0,6,,,1.0310126675918805,663538950344,20003266,62,313,11.88,False,dex,0,24,19,1.263,24,19,790.82,790.82,8.19,8.19,,,,,
1788322050,9WDfj8e6ijZ2puxoNU2R9yKKaFzYwgtBAEvVQRc3DKUw,BTCB2,dexctl,165.4,False,False,,,0,6,,,1.8325730327884604,643346618119,20003266,1000,338,177.51,True,dex,0,22,17,1.294,22,17,2934.77,2934.77,9.98,9.98,,,,,
1788322050,9ko15DCKu2KUN28UqfTmHtLQKTLyqnCGA2ScDjoY5Mqr,ZORP,dexctl,166.4,False,False,,,0,6,,,1.256513133795159,84833639112,20003266,390,376,62.23,False,dex,0,119,79,1.506,119,79,17205.89,17205.89,178.0,178.0,21878.69,,,,
1788322050,5EL9AtCahEzA7zwNrWza5oMfK115FJGCrbG9gz5VQNvC,[dog],surge,222.4,False,False,,,0,6,,,0.36967035874627235,151601914944,20003266,1000,231,259.74,True,dex,0,579,247,2.344,595,250,72494.51,73541.55,49.33,49.73,20220.58,,,,
1788322050,5EL9AtCahEzA7zwNrWza5oMfK115FJGCrbG9gz5VQNvC,[dog],surge1h,222.4,False,False,,,0,6,,,0.5105329410456669,146211753351,20003266,1000,231,259.74,True,dex,0,579,247,2.344,595,250,72494.51,73541.55,49.33,49.73,20220.58,,,,
1788322050,22ALz7ryxKcSytpNqZyts7qtudwzcUE4djad5HVPrqQ2,RIVN,volume,333.4,False,False,,,0,6,,,0.0,529641739699467,20003266,1000,147,408.16,True,dex,0,200,273,0.733,307,416,7165.49,11709.18,34.84,173.0,,,,,
1788322050,FeUQ5HdcMy319Pga4KokNkaejx3w8GQNw78QdHPapump,SOAP,volume,158.4,False,False,,,0,6,,,2.469081589129012,679123220325,20003266,1000,16,3750.0,True,dex,0,943,568,1.66,943,568,105606.44,105606.44,53.78,53.78,19615.4,1,1,1,1130
1788322050,9ko15DCKu2KUN28UqfTmHtLQKTLyqnCGA2ScDjoY5Mqr,ZORP,volume,166.4,False,False,,,0,6,,,1.1622538929470638,86287898322,20003266,390,376,62.23,False,dex,0,119,79,1.506,119,79,17205.89,17205.89,178.0,178.0,21878.69,,,,
1788322050,C18GziPhsAz93fVsE6Qn4C6MrsFpw7aFoWEvWt7Lpump,BTCB2,volume,182.4,False,False,,,0,6,,,0.0,563406757658,20003266,1000,301,199.34,True,dex,0,218,171,1.275,218,171,20296.12,20296.12,80.12,80.12,,,,,
1788322050,BfKoVHeUYsLVfbczmNEpY5QcrSo8pr7NPd9JKr2ppump,[dog],social,123.4,False,False,,,0,6,,,2.099380243792308,371890974288,20003266,1000,206,291.26,True,dex,0,577,422,1.367,577,422,29388.25,29388.25,-36.37,-36.37,11720.29,10,10,10,52387
1788322050,BfKoVHeUYsLVfbczmNEpY5QcrSo8pr7NPd9JKr2ppump,[dog],social1h,123.4,False,False,,,0,6,,,2.4188197590580502,445660538144,20003266,1000,206,291.26,True,dex,0,577,422,1.367,577,422,29388.25,29388.25,-36.37,-36.37,11720.29,10,10,10,52387
1788322050,3GiPEAXGJPKnAf37d3vfgLEybTpPQepxHkZ31URfpump,Solgrave,socctl,142.4,False,False,,,0,6,,,1.0681061908810776,706152357584,20003266,22,166,7.95,False,dex,0,11,4,2.75,11,4,325.37,325.37,-1.69,-1.69,,0,0,0,0
1788322050,8qc1gDzcZmP452ydyWJhfZksjLkJebibvJjs8uLNpump,Cheesecake,socctl,159.4,False,False,,,0,6,,,0.0,705924720706,20003266,1000,184,326.09,True,dex,0,23,23,1.0,23,23,2653.81,2653.81,-14.82,-14.82,,0,0,0,0
1788322050,2Jm6SLWpTsHP5rTtpZdrT8QAK8XbbgHq65AnvdkCpump,DRAGGO,socctl,123.4,False,False,,,0,6,,,1.2405259104995463,215089787551,20003266,528,382,82.93,False,dex,0,20,5,4.0,20,5,1545.2,1545.2,41.73,41.73,,0,0,0,0
1788322050,DJW6CdmF3sAbgK8Y7ny6wFDu9UzFHiEg5DiYqAgg437N,BTCB2,socctl,128.4,False,False,,,0,6,,,0.44043091262182626,706152357584,20003266,1000,183,327.87,True,dex,0,14,13,1.077,14,13,3565.91,3565.91,-25.69,-25.69,,0,0,0,0
1788322050,GdyoyFqxWHirSbgWjzy7XfiYhHCfRkU9hqL6bESBpump,Nic,socctl,137.4,False,False,,,0,6,,,0.9075313821085108,695557587052,20003266,5,48,6.25,False,dex,0,3,1,3.0,3,1,23.51,23.51,0.07,0.07,,0,0,0,0
1788322443,8946715PmJSgjMUbd2c7gEZBhzyyx4acNtqg5ezupump,CDOG,dexctl,510.7,False,False,,,0,6,,,0.3988991068555082,707231624678,20033860,7,222,1.89,False,dex,0,1,0,1.0,1,0,24.92,24.92,,,,0,0,0,0
1788322443,2y14tJQvY5xTjAXEFgEjSwqmKoYm2DKp5VtBosyJjiNo,PUMP,dexctl,511.7,False,False,,,0,6,,,1.2219253837613544,704099666156,20033860,1000,497,120.72,True,dex,0,44,27,1.63,44,27,5797.95,5797.95,46.42,46.42,,1,1,1,404
1788322443,8fe9r9TsaC2n4ggasejV9at8L2aJgNFiBfY4rdb6pump,Smiski,dexctl,123.7,False,False,,,0,6,,,1.3523782932676476,687833771506,20033860,1000,215,279.07,True,dex,0,491,354,1.387,491,354,56087.43,56087.43,-14.32,-14.32,,0,0,0,0
1788322443,D3giCjx2CJH6z7VvY3DnyCXPMEmuS2cKYGLDg6kN3CZB,MACRODUCK,surge,189.7,False,False,,,0,6,,,0.0,165605494916,20033860,839,384,131.09,False,dex,0,412,17,24.235,412,17,3155.48,3155.48,11.72,11.72,18990.55,,,,
1788322443,D3giCjx2CJH6z7VvY3DnyCXPMEmuS2cKYGLDg6kN3CZB,MACRODUCK,surge1h,189.7,False,False,,,0,6,,,0.0,163538149933,20033860,839,384,131.09,False,dex,0,412,17,24.235,412,17,3155.48,3155.48,11.72,11.72,18990.55,,,,
1788322443,2y14tJQvY5xTjAXEFgEjSwqmKoYm2DKp5VtBosyJjiNo,PUMP,volume,511.7,False,False,,,0,6,,,1.051149943366882,704099666156,20033860,1000,497,120.72,True,dex,0,44,27,1.63,44,27,5797.95,5797.95,46.42,46.42,,1,1,1,404
1788322443,8enwAk7EvXjdxYZEGc3KGmXFiZRoH4d8TSJySy5Wpump,Smiski,volume,141.7,False,False,,,0,6,,,1.1566016837944622,131995510892,20033860,1000,270,222.22,True,dex,0,410,325,1.262,410,325,26394.89,26394.89,309.0,309.0,,0,0,0,0
1788322443,79oTYdMXqtFYRKej66t6bBk2uY9vCw4mPEWTcGYZ1SUn,HFT,volume,144.7,False,False,,,0,6,,,0.0,526826589900883,20033860,614,121,304.46,False,dex,0,132,185,0.714,132,185,5560.35,5560.35,135.0,135.0,,0,0,0,0
1788322443,9ko15DCKu2KUN28UqfTmHtLQKTLyqnCGA2ScDjoY5Mqr,ZORP,deep,559.7,False,False,,,0,6,,,0.09655511966363191,67113564761,20033860,390,376,62.23,False,dex,0,119,79,1.506,119,79,17205.89,17205.89,178.0,178.0,21878.69,,,,
1788322443,5EL9AtCahEzA7zwNrWza5oMfK115FJGCrbG9gz5VQNvC,[dog],deep,615.7,False,False,,,0,6,,,0.7848148236778159,91571822135,20033860,1000,231,259.74,True,dex,0,579,247,2.344,595,250,72494.51,73541.55,49.33,49.73,20220.58,,,,
1788322443,8946715PmJSgjMUbd2c7gEZBhzyyx4acNtqg5ezupump,CDOG,socctl,510.7,False,False,,,0,6,,,0.2958533980495649,707231624678,20033860,7,222,1.89,False,dex,0,1,0,1.0,1,0,24.92,24.92,,,,0,0,0,0
1788322443,8fe9r9TsaC2n4ggasejV9at8L2aJgNFiBfY4rdb6pump,Smiski,socctl,123.7,False,False,,,0,6,,,0.9870477673340792,691639358279,20033860,1000,215,279.07,True,dex,0,491,354,1.387,491,354,56087.43,56087.43,-14.32,-14.32,,0,0,0,0
1788322443,8enwAk7EvXjdxYZEGc3KGmXFiZRoH4d8TSJySy5Wpump,Smiski,socctl,141.7,False,False,,,0,6,,,1.0758873774545148,143662567034,20033860,1000,270,222.22,True,dex,0,410,325,1.262,410,325,26394.89,26394.89,309.0,309.0,,0,0,0,0
1788322443,79oTYdMXqtFYRKej66t6bBk2uY9vCw4mPEWTcGYZ1SUn,HFT,socctl,144.7,False,False,,,0,6,,,0.0,526826589900883,20033860,614,121,304.46,False,dex,0,132,185,0.714,132,185,5560.35,5560.35,135.0,135.0,,0,0,0,0
1788322443,4sBPw3PtxdQWyzDmpKYxkSyqXe171GTztmAvdx51pump,ONBOARDING,socctl,146.7,False,False,,,0,6,,,0.6286347362053488,707231624443,20033860,1000,297,202.02,True,dex,0,16,14,1.143,16,14,3379.47,3379.47,-42.8,-42.8,,0,0,0,0
1788322761,CYg4nZXfTt9we23DbtRiajsPh56bniE4rKKo55kMpump,BARRY,wait120,,False,False,,,0,6,,,2.4698915198709965,35252475955,20015920,1000,23,2608.7,True,,,,,,,,,,,,,,,,
1788322761,4PGZRz1FZgQ1L5X1zoMT15E6QJ4fF4ZYjHEuXGP6pump,funemployed,wait120,235.2,False,False,,,0,6,,,1.3488696793782058,706598744223,20015920,1000,324,185.19,True,dex,0,147,104,1.413,180,125,6482.2,8961.91,-49.69,-17.36,,,,,
1788322761,149ZwT1iY6HZefjspdVaErJTanzhWZvhmtgUJejFjKAQ,RICHCAT,wait120,235.2,False,False,,,0,6,,,1.1924083083538703,706598745588,20015920,6,174,2.07,False,dex,0,0,1,0.0,2,2,7.13,15.26,-0.54,-0.1,,,,,
1788322761,9ifgKfT4BRN1egLCMAy8VihMjoVugSxan2HdhiM87AKr,Smiski,wait120,250.2,False,False,,,0,6,,,0.0,120566137207,20015920,1000,239,251.05,True,dex,0,524,363,1.444,702,452,187592.0,245811.69,23.73,30.54,20844.07,,,,
1788322761,BMi1qhXzXU3X9NBHXBm6C2zzxjj166XKgeDcPoRwpump,AURA,dexctl,378.2,False,False,,,0,6,,,1.666125689091219,423695914933,20015920,339,617,32.97,False,boost,30,4,1,4.0,11,2,159.58,914.16,6.48,21.78,,,,,
1788322761,4PGZRz1FZgQ1L5X1zoMT15E6QJ4fF4ZYjHEuXGP6pump,funemployed,dexctl,235.2,False,False,,,0,6,,,1.2472255822689067,706598744223,20015920,1000,324,185.19,True,dex,0,147,104,1.413,180,125,6482.2,8961.91,-49.69,-17.36,,,,,
1788322761,149ZwT1iY6HZefjspdVaErJTanzhWZvhmtgUJejFjKAQ,RICHCAT,dexctl,235.2,False,False,,,0,6,,,1.0528212103171894,706598745588,20015920,6,174,2.07,False,dex,0,0,1,0.0,2,2,7.13,15.26,-0.54,-0.1,,,,,
1788322761,9ifgKfT4BRN1egLCMAy8VihMjoVugSxan2HdhiM87AKr,Smiski,dexctl,250.2,False,False,,,0,6,,,0.8473724204033546,117064069956,20015920,1000,239,251.05,True,dex,0,524,363,1.444,702,452,187592.0,245811.69,23.73,30.54,20844.07,,,,
1788322761,5yiKP3mT6wrBvpZUeBSWprDay243Rb8FJz8xi78cRREQ,BARRY,dexctl,238.2,False,False,,,0,6,,,0.0,527082526477301,20015920,299,83,216.14,False,dex,0,1,0,1.0,53,77,455.74,2732.61,,204.0,,,,,
1788322761,6iU8rXn326AmZdFBy3WmUbaomEy3wgPuqtpTG4bUpump,OZ,dexctl,244.2,False,False,,,0,6,,,1.1953159031593883,706598745141,20015920,267,303,52.87,False,dex,0,1,15,0.067,15,15,120.25,238.59,-7.53,-2.66,,,,,
1788322761,AKWbAv1QgMmZNupqtomW7HofeRmp4KkjbGsmpjow4Jsf,GPRO,dexctl,245.2,False,False,,,0,6,,,4.444005375892291,662535120352,20015920,1000,166,361.45,True,dex,0,2,0,2.0,4,2,97.98,433.27,6.65,6.65,,,,,
1788322761,5yV159SNJL8LjEeFSGTcc7F2E88ob94Jm199dGwmpump,booty,dexctl,251.2,False,False,,,0,6,,,1.0560572262151635,706598745400,20015920,29,135,12.89,False,dex,0,0,3,0.0,23,5,19.11,477.04,-1.33,-0.14,,,,,
1788322761,BMi1qhXzXU3X9NBHXBm6C2zzxjj166XKgeDcPoRwpump,AURA,boost,378.2,False,False,,,0,6,,,0.0,454546610543,20015920,339,617,32.97,False,boost,30,4,1,4.0,11,2,159.58,914.16,6.48,21.78,,,,,
1788322761,BMi1qhXzXU3X9NBHXBm6C2zzxjj166XKgeDcPoRwpump,AURA,boost1h,378.2,False,False,,,0,6,,,0.0,454546610543,20015920,339,617,32.97,False,boost,30,4,1,4.0,11,2,159.58,914.16,6.48,21.78,,,,,
1788322761,5nfCn7EbyyxRQwuvSPJirjHXo5yAdpqpF8JXCty7AChe,HFT,surge,122.2,False,False,,,0,6,,,0.6548331905185796,165448487913,20015920,1000,240,250.0,True,dex,0,541,210,2.576,541,210,21601.81,21601.81,27.53,27.53,19311.43,,,,
1788322761,5nfCn7EbyyxRQwuvSPJirjHXo5yAdpqpF8JXCty7AChe,HFT,surge1h,122.2,False,False,,,0,6,,,2.2619476346423024,154410413722,20015920,1000,240,250.0,True,dex,0,541,210,2.576,541,210,21601.81,21601.81,27.53,27.53,19311.43,,,,
1788322761,9ifgKfT4BRN1egLCMAy8VihMjoVugSxan2HdhiM87AKr,Smiski,volume,250.2,False,False,,,0,6,,,0.0,87170436387,20015920,1000,239,251.05,True,dex,0,524,363,1.444,702,452,187592.0,245811.69,23.73,30.54,20844.07,,,,
1788322761,5nfCn7EbyyxRQwuvSPJirjHXo5yAdpqpF8JXCty7AChe,HFT,volume,122.2,False,False,,,0,6,,,0.9090324087449417,154410413722,20015920,1000,240,250.0,True,dex,0,541,210,2.576,541,210,21601.81,21601.81,27.53,27.53,19311.43,,,,
1788323163,5hntbbPQhrPXU9wVjevagfeSwnu1L5xKEAt6urCwpump,BTCB2,wait120,210.3,False,False,,,0,6,,,0.9379709581943417,707146362145,20031443,2,1,,False,,,,,,,,,,,,,,,,
1788323163,GPCdsAnt2CqTzb5w8An3Lz11oahvGuwewgbaVk2Dpump,Jhoseph,wait120,209.2,False,False,,,0,6,,,0.0,707146362145,20031443,152,85,107.29,False,,,,,,,,,,,,,,,,
1788323163,HEXkQxyRTkizUHric2ET6SyHAU37Gg6gW8PwLNgCpump,ZPLX,wait120,207.9,False,False,,,0,6,,,1.0004811436482228,707146362122,20031443,5,311,0.96,False,,,,,,,,,,,,,,,,
1788323163,93epAWrD8Yfb5rpcUcN33M5QeuePXurXH1FNAJh1pump,GOKU,dexctl,351.1,False,False,,,0,6,,,2.096141681927227,6217248406432,20031443,77,484,9.55,False,dex,0,2,0,2.0,2,0,4.85,4.85,18.61,18.61,,0,0,0,0
1788323163,3bSGtZQbweuQJqS3x8P2WVSQLk4M7sFX2yNVVeFbpump,Pairless,dexctl,351.1,False,False,,,0,6,,,0.0,707146362027,20031443,652,197,198.58,False,dex,0,6,7,0.857,6,7,1098.19,1098.19,-11.99,-11.99,,0,0,0,0
1788323163,5PaHGDCw5hZgbuWN24tnzjyQk4MEjDetGUrhiaPipump,GOLD,dexctl,354.1,False,False,,,0,6,,,0.0,707146361815,20031443,1000,47,1276.6,True,dex,0,14,13,1.077,14,13,2527.9,2527.9,-27.52,-27.52,,0,0,0,0
1788323163,8swJZyHs3fzRBAMUKXWdtZ6rujNzScBm9EB4ejVtpump,CROWN,dexctl,357.1,False,False,,,0,6,,,0.0,1481165531704,20031443,92,571,9.67,False,dex,0,2,1,2.0,2,1,55.17,55.17,-23.48,-23.48,,0,0,0,0
1788323163,5UqGCj2eVs2CcApAufviKZPK7XWrseFgifLCbdPFpump,ICDN,dexctl,367.1,False,False,,,0,6,,,0.0,705875315828,20031443,18,422,2.56,False,dex,0,7,2,3.5,7,2,352.74,352.74,20.66,20.66,,0,0,0,0
1788323163,69axb9binqZYrq3GhZFwe3MD9ogQLMhAVgQ34vTkpump,DIPDUCK,dexctl,370.1,False,False,,,0,6,,,0.0,704834151105,20031443,354,548,38.76,False,dex,0,48,13,3.692,48,13,1356.85,1356.85,16.54,16.54,,0,0,0,0
1788323163,69axb9binqZYrq3GhZFwe3MD9ogQLMhAVgQ34vTkpump,DIPDUCK,surge,370.1,False,False,,,0,6,,,0.0,704834151105,20031443,354,548,38.76,False,dex,0,48,13,3.692,48,13,1356.85,1356.85,16.54,16.54,,0,0,0,0
1788323163,69axb9binqZYrq3GhZFwe3MD9ogQLMhAVgQ34vTkpump,DIPDUCK,surge1h,370.1,False,False,,,0,6,,,0.0,704834151105,20031443,354,548,38.76,False,dex,0,48,13,3.692,48,13,1356.85,1356.85,16.54,16.54,,0,0,0,0
1788323163,z4zgxE438zKLhPAWVMiDTf2nR7f93P47g7xT5Y2pump,OHNO,volume,510.1,False,False,,,0,6,,,0.4552770720557528,28451727139,20031443,1000,334,179.64,True,dex,0,146,93,1.57,146,93,20915.8,20915.8,35.86,35.86,18052.05,,,,
1788323163,3XT6uq8qv8XxuriaCqrm35hnkoufJhnsrLLFUPuWMaQd,ESOK,volume,515.1,False,False,,,0,6,,,0.5739209818647194,3654482075,20031443,995,887,67.31,False,dex,0,141,115,1.226,141,115,15762.69,15762.69,61.02,61.02,33289.03,,,,
1788323163,8vJLHLbramv4fpUz9ApBfbq3SdKRBhocYsht5SAA75dU,MEOW,volume,126.1,False,False,,,0,6,,,0.08073138700577355,69878538859,20031443,1000,168,357.14,True,dex,0,221,278,0.795,221,278,9533.81,9533.81,329.0,329.0,,0,0,0,0
1788323163,93epAWrD8Yfb5rpcUcN33M5QeuePXurXH1FNAJh1pump,GOKU,socctl,351.1,False,False,,,0,6,,,0.0,9491655948895,20031443,77,484,9.55,False,dex,0,2,0,2.0,2,0,4.85,4.85,18.61,18.61,,0,0,0,0
1788323163,3bSGtZQbweuQJqS3x8P2WVSQLk4M7sFX2yNVVeFbpump,Pairless,socctl,351.1,False,False,,,0,6,,,0.03903583519868263,707146362027,20031443,652,197,198.58,False,dex,0,6,7,0.857,6,7,1098.19,1098.19,-11.99,-11.99,,0,0,0,0
1788323163,5PaHGDCw5hZgbuWN24tnzjyQk4MEjDetGUrhiaPipump,GOLD,socctl,354.1,False,False,,,0,6,,,0.0,707146361815,20031443,1000,47,1276.6,True,dex,0,14,13,1.077,14,13,2527.9,2527.9,-27.52,-27.52,,0,0,0,0
1788323163,5UqGCj2eVs2CcApAufviKZPK7XWrseFgifLCbdPFpump,ICDN,socctl,367.1,False,False,,,0,6,,,0.0,705875315828,20031443,18,422,2.56,False,dex,0,7,2,3.5,7,2,352.74,352.74,20.66,20.66,,0,0,0,0
1788323163,69axb9binqZYrq3GhZFwe3MD9ogQLMhAVgQ34vTkpump,DIPDUCK,socctl,370.1,False,False,,,0,6,,,0.0,704834151105,20031443,354,548,38.76,False,dex,0,48,13,3.692,48,13,1356.85,1356.85,16.54,16.54,,0,0,0,0
1788323163,2Qo6raKrFsT2F7onWFNmdKrjQ8HkhDaf58ktC9Dfpump,OZ,socctl,373.1,False,False,,,0,6,,,0.7695961470144936,707146361721,20031443,488,607,48.24,False,dex,0,13,4,3.25,13,4,119.99,119.99,2.92,2.92,,0,0,0,0
1788323583,8SPVwmC9S17gkW1Q5QocwvG64uyELdPHvqeNAyeFpump,NEINU,wait120,,False,False,,,0,6,,,3.0146402524831006,39981864513,19984058,1000,205,292.68,True,,,,,,,,,,,,,,,,
1788323583,5Vo2JJuGp4B83M6eSfAo7PwTpW8mHb1oJbLfGtwTtxjh,CHIP,wait120,,False,False,,,0,6,,,1.0829414814510867,6445950086,19984058,53,415,7.66,False,,,,,,,,,,,,,,,,
1788323583,F1EkgrnMByKB4VTXwXtgzaiExhPpKz82zSwaRi7LYoM6,MIM,wait120,,False,False,,,0,6,,,1.4560275358998187,230775145975,19984058,1000,280,214.29,True,,,,,,,,,,,,,,,,
1788323583,8ztwG4QpifXoqz9No19bu8dZKURLV3SyiqSJy3Pg7777,JOHNDOG,dexctl,138.7,False,False,,,0,6,,,0.20777593384970067,4977327037,19984058,795,364,131.04,False,dex,0,2,0,2.0,2,0,1299.22,1299.22,50.0,50.0,,,,,
1788323583,2SQ4dZjkjvomTRGsWWHyvHHK1DGEqEejADyyjGPARF7E,wCAT,dexctl,128.7,False,False,,,0,6,,,1.3438480403792488,576465148014,19984058,1000,278,215.83,True,dex,0,338,310,1.09,338,310,27276.0,27276.0,5.68,5.68,,,,,
1788323583,3msE3pNcS4Yhj1j4asMott1Gt8Uot3jdD7Nk2Vyfpump,CREAMLY,dexctl,130.7,False,False,,,0,6,,,0.22563519006886978,705474685062,19984058,9,181,2.98,False,dex,0,4,4,1.0,4,4,159.81,159.81,-1.84,-1.84,,,,,
1788323583,76NFvRGy99y47hQWQ6fgnReeAzJwWSd628R7dhftpump,OZ,dexctl,143.7,False,False,,,0,6,,,1.114315334657068,704817773829,19984058,272,318,51.32,False,dex,0,17,11,1.545,17,11,245.36,245.36,-0.91,-0.91,,,,,
1788323583,2SQ4dZjkjvomTRGsWWHyvHHK1DGEqEejADyyjGPARF7E,wCAT,volume,128.7,False,False,,,0,6,,,1.5806114800451767,574425982705,19984058,1000,278,215.83,True,dex,0,338,310,1.09,338,310,27276.0,27276.0,5.68,5.68,,,,,
1788323583,9cdZawRLSX79uRjwBzvicMcX476NoPkcbSMoGuZZpump,ethards,volume,157.7,False,False,,,0,6,,,1.051103668214269,677169258966,19984058,1000,330,181.82,True,dex,0,196,194,1.01,196,194,18906.0,18906.0,37.83,37.83,,,,,
1788323946,CHQATHJiJ3xi1UsmKEwqCUz1K9bkM9etir2zXWXQZfdc,DM,wait120,287.3,False,False,,,0,6,,,3.83717278127282,302713071159,19998127,1000,225,266.67,True,,,,,,,,,,,,,,,,
1788323946,H8p1DJ48zuEfrVsjmicWaGW6UaWSmZzPSj8nqdTppump,lastdolla,wait120,280.6,False,False,,,0,6,,,0.7017545730278766,705971045095,19998127,8,91,5.27,False,,,,,,,,,,,,,,,,
1788323946,4aCJy91PjYqtjRNUvyUfykC9YF5zBT8kBrTh8tgUpump,RBTX,wait120,264.2,False,False,,,0,6,,,0.6273790114786779,705971045119,19998127,5,129,2.33,False,,,,,,,,,,,,,,,,
1788323946,4Ru8cgeafEDZFEwNuwiRzk8Yg9rxWxLbCkP8H7yMpump,scam,dexctl,459.4,False,False,,,0,6,,,0.0,705971044930,19998127,1000,176,340.91,True,dex,0,7,17,0.412,7,17,1249.84,1249.84,-26.45,-26.45,,,,,
1788323946,4fP2bixpgX7DafAM7XWPeHZ7kWH2giXnQZNYFgm4HzGu,Cash Cat,dexctl,459.4,False,False,,,0,6,,,1.4503883202859782,678744234219,19998127,1000,464,129.31,True,dex,0,86,76,1.132,86,76,7885.63,7885.63,-16.78,-16.78,,,,,
1788323946,HsUvFnbJ4FMvcQMXscJbCG73EZawv8ttLYb1Fbf3pump,PEPE,dexctl,462.4,False,False,,,0,6,,,0.1330422355753143,705971045142,19998127,4,4,,False,dex,0,1,1,1.0,1,1,78.15,78.15,-2.56,-2.56,,,,,
1788323946,Bnj5VJsaU9GdDJT1VF2LadMUSXoCtNHcJ5B95ozppump,Milo,dexctl,465.4,False,False,,,0,6,,,1.260660224363951,705290450605,19998127,1000,295,203.39,True,dex,0,58,54,1.074,58,54,5252.76,5252.76,-11.04,-11.04,,,,,
1788323946,CTZYBG1X9yUjaJVoxChQ9Zj5c9voHAYZyaQHWdHypump,MICROPIG,dexctl,470.4,False,False,,,0,6,,,1.2505051631998882,703680149824,19998127,244,232,63.1,False,dex,0,26,24,1.083,26,24,1662.74,1662.74,-15.48,-15.48,,,,,
1788323946,Bhv5sHFxDVNeEGYPTTuu5pr6aXaWvdMRvmtirsypA1qS,MIM,dexctl,477.4,False,False,,,0,6,,,1.3295542099828572,429144804469,19998127,1000,498,120.48,True,dex,0,596,380,1.568,596,380,45805.9,45805.9,648.0,648.0,,,,,
1788323946,F4jvo2bnTtxYpsTPsvr5on1DfDXoQKLSyJVmC754pump,DNRG,dexctl,453.4,False,False,,,0,6,,,1.4370768901144686,703648689992,19998127,4,38,6.32,False,dex,0,2,0,2.0,2,0,4.94,4.94,0.07,0.07,,,,,
